institutionid,scoredate,scoretype,aspectname,scorevalue,ticker,companyname
4988665,2014-09-11,Question,Corruption & Bribery,60,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Coverage of Antitrust Policy,35,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Crime Prevention: Business Policy/ Procedures,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Crime Prevention: Provision of Training,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Critical Supplier Identification,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,ESG Integration in SCM Strategy,19,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Non-Executive Chairperson/ Lead Director,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Opportunities,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Reporting on breaches,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Responsibilities and Committees,75,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Responsibility Risk & Crisis Management,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Risk Response Strategy,60,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Sensitivity Analysis & Stress Testing,70,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Stakeholder Perception Analysis,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Supplier Risk Management Measures,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Supply Chain Risk Exposure,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Supply Chain Transparency & Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Tax Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Tax Strategy and Governance,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Taxation Governance & Risks,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Total Brand-Related Expenses,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Transparency of Executive Compensation,76,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Absentee Rate,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Balance of Variable Compensation Based on Corporate and I,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Business and Human Rights,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,CEO Compensation - Success Metrics,48,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Corporate Citizenship Strategy,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Coverage of Employees through Predefined Performance Appr,33,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Employee Development Programs,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Employee Gambling,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Employee Support Programs,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Employee Surveys,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Employee Turnover Rate,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Freedom of Association,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Gender Pay Indicators,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Health Management,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Healthy Lifestyle Incentive,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Human Capital Performance Indicators,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Human Capital Return on Investment,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Labor KPIs - Layoffs,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Measuring Benefits,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Percentage of Performance Related Compensation for each E,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Philanthropic Contributions,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Policy,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Public Commitment to Human Rights,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Research Funding,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Return on Employee Development Investment,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Social Reporting - Assurance,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Social Reporting - Coverage,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Social Reporting - Materiality,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Social Reporting - Quantitative Data,7,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Stakeholder Engagement Governance,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Stakeholder Engagement Implementation,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Stakeholder Engagement Review,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Support Groups,100,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Training & Development Inputs,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Trend of Employee Wellbeing,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Type of Performance Appraisal,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Type of Philanthropic Activities,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Question,Workforce Breakdown: Gender,30,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Dimension,Economic Governance Dimension,46,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Dimension,Environmental Dimension,11,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Dimension,Social Dimension,30,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Environmental Policy & Management Systems,30,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Environmental Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Operational Eco-Efficiency,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Anti-crime Policy & Measures,30,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Antitrust Policy,52,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Brand Management,20,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Business Ethics,65,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Corporate Governance,76,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Risk & Crisis Management,77,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Supply Chain Management,32,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Tax Strategy,30,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Corporate Citizenship & Philanthropy,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Human Capital Development,10,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Labor Practice Indicators,47,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Occupational Health & Safety,0,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Promoting Responsible Gaming,60,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Social Reporting,2,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Stakeholder Engagement,30,ALL,Aristocrat Leisure Limited
4988665,2014-09-11,Criteria,Talent Attraction & Retention,35,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,S&P Global ESG Score,S&P Global ESG Score,43,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Corporate Environmental Policy: Areas,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Direct Greenhouse Gas Emissions (Scope 1),28,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,EMS: Certification/ Audit/ Verification,15,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Energy Use,24,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Environmental Reporting - Coverage,43,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Environmental Reporting - Materiality,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Environmental Reporting - Quantitative Data,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Indirect Greenhouse Gas Emissions (Scope 2),34,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Sustainability Reporting Assurance,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Waste Disposal,18,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Water Use,21,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Access to Medicine Strategy Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Anti-Competitive Practices,18,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Antitrust Compliance,75,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Antitrust Policy,70,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Board Diversity Policy,70,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Board Effectiveness,68,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Board Gender Diversity,62,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Board Type,90,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Brand Metrics Used,12,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,CEO Compensation - Success Metrics,51,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,CEO-to-Employee Pay Ratio,72,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Codes of Conduct,100,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Codes of Conduct: Coverage,25,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Codes of Conduct: Systems/ Procedures,56,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Corruption & Bribery,60,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Coverage of Antitrust Policy,35,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Crime Prevention: Business Policy/ Procedures,21,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Crime Prevention: Provision of Training,20,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Critical Supplier Identification,16,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Customer Data Security & Data Privacy,9,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Customer Satisfaction Measurement,17,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Customer Satisfaction Performance,30,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,ESG Integration in SCM Strategy,19,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Emerging Risks,4,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Management Ownership Requirements,15,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Market & Customer Identification,12,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Non-Executive Chairperson/ Lead Director,100,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Online Strategies & Customers Online,17,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Opportunities,17,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Reporting on breaches,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Responsibilities and Committees,50,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Risk Culture,10,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Risk Governance,20,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Risks Correlation,31,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Sensitivity Analysis & Stress Testing,70,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Stakeholder Perception Analysis,24,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Supplier Risk Management Measures,8,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Supply Chain Risk Exposure,23,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Supply Chain Transparency & Reporting,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Tax Reporting,20,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Tax Strategy and Governance,36,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Taxation Governance & Risks,9,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Total Brand-Related Expenses,36,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Transparency of Executive Compensation,76,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Absentee Rate,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Business and Human Rights,12,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Corporate Citizenship Strategy,25,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Employee Development Programs,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Employee Gambling,36,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Employee Support Programs,4,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Employee Surveys,36,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Employee Turnover Rate,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Freedom of Association,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Gender Pay Indicators,32,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Health Management,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Healthy Lifestyle Incentive,36,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Human Capital Performance Indicators,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Human Capital Return on Investment,80,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Labor KPIs - Layoffs,13,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Long-Term Incentives for Employees,27,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Measuring Benefits,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Philanthropic Contributions,14,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Policy,100,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Public Commitment to Human Rights,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Research Funding,100,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Return on Employee Development Investment,31,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Social Reporting - Assurance,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Social Reporting - Coverage,39,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Social Reporting - Materiality,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Social Reporting - Quantitative Data,7,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Stakeholder Engagement Governance,16,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Stakeholder Engagement Implementation,27,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Stakeholder Engagement Review,21,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Support Groups,100,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Training & Development Inputs,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Trend of Employee Wellbeing,30,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Type of Performance Appraisal,22,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Type of Philanthropic Activities,36,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Workforce Breakdown: Gender,90,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Dimension,Economic Governance Dimension,51,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Dimension,Environmental Dimension,29,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Dimension,Social Dimension,41,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Environmental Policy & Management Systems,46,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Environmental Reporting,11,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Operational Eco-Efficiency,25,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Anti-crime Policy & Measures,44,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Antitrust Policy,55,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Brand Management,39,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Business Ethics,65,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Corporate Governance,75,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Customer Relationship Management,39,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Risk & Crisis Management,49,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Supply Chain Management,39,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Tax Strategy,46,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Corporate Citizenship & Philanthropy,18,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Human Capital Development,14,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Labor Practice Indicators,63,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Occupational Health & Safety,10,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Promoting Responsible Gaming,74,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Social Reporting,11,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Stakeholder Engagement,44,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Criteria,Talent Attraction & Retention,36,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,S&P Global ESG Score,S&P Global ESG Score,32,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Corporate Environmental Policy: Areas,0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,Direct Greenhouse Gas Emissions (Scope 1),0,ALL,Aristocrat Leisure Limited
4988665,2015-09-10,Question,EMS: Certification/ Audit/ Verification,0,ALL,Aristocrat Leisure Limited
